method,attack,seed,time_to_safe_set,time_to_safe_after_attack,time_to_target_after_attack,time_to_recover_after_first_violation,recovery_success,safety_violation_duration,hard_safety_violation_duration,max_level_overshoot,max_level_undershoot,pump_empty_run_count,production,production_loss,action_cost,false_recovery_count,shield_intervention_count,trust_mask_accuracy,trust_detection_precision,trust_detection_recall,trust_detection_f1,one_step_rmse,multi_step_rollout_rmse,evaluation_type,flow_deviation_cost,downstream_overload_risk
B5_NO_SHIELD,COMBINED_LIT101_REPLAY_MV101_OPEN,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.8716666666666667,1.0,0.5989583333333334,0.749185667752443,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,COMBINED_LIT101_REPLAY_MV101_OPEN,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.8783333333333333,1.0,0.625,0.7692307692307693,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_NO_SHIELD,COMBINED_LIT101_REPLAY_MV101_OPEN,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.8966666666666667,1.0,0.6770833333333334,0.8074534161490683,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,COMBINED_LIT101_REPLAY_MV101_OPEN,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.8550000000000001,1.0,0.546875,0.7070707070707071,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,COMBINED_LIT101_REPLAY_MV101_OPEN,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.8766666666666666,1.0,0.6197916666666666,0.7652733118971061,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_NO_SHIELD,DELAYED_DETECTION_5_STEPS,0,96,96,96,96,0,96,96,495.80073987845685,0.0,0,30.409692158578565,23.511013727149766,173.0,0,0,0.9383333333333332,0.8115183246073299,0.8072916666666666,0.8093994778067886,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,23.511013727149752,0
B5_NO_SHIELD,DELAYED_DETECTION_5_STEPS,1,96,96,96,96,0,96,96,495.68227196030625,0.0,0,29.411013727149758,24.509692158578574,170.60000000000002,0,0,0.9349999999999999,0.8010471204188482,0.796875,0.7989556135770234,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,24.50969215857856,0
B5_NO_SHIELD,DELAYED_DETECTION_5_STEPS,2,96,96,96,96,0,96,96,495.89275616630937,0.0,0,29.910352942864165,24.010352942864166,171.8,0,0,0.9366666666666668,0.806282722513089,0.8020833333333334,0.804177545691906,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,24.010352942864152,0
B5_NO_SHIELD,DELAYED_DETECTION_5_STEPS,3,96,96,96,96,0,96,96,495.77464924770356,0.0,0,29.910352942864165,24.010352942864166,171.8,0,0,0.9366666666666668,0.806282722513089,0.8020833333333334,0.804177545691906,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,24.010352942864152,0
B5_NO_SHIELD,DELAYED_DETECTION_5_STEPS,4,96,96,96,96,0,96,96,495.7898113549604,0.0,0,29.910352942864165,24.010352942864166,171.8,0,0,0.9366666666666668,0.806282722513089,0.8020833333333334,0.804177545691906,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,24.010352942864152,0
B5_NO_SHIELD,LIT101_DRIFT_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,40.74251176715303,13.178194118575298,112.70000000000005,0,0,0.9833333333333332,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,13.178194118575284,0
B5_NO_SHIELD,LIT101_DRIFT_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,41.14185098286744,12.778854902860893,112.20000000000003,0,0,0.9816666666666667,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,12.778854902860878,0
B5_NO_SHIELD,LIT101_DRIFT_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,40.74251176715303,13.178194118575298,112.70000000000005,0,0,0.9833333333333332,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,13.178194118575284,0
B5_NO_SHIELD,LIT101_DRIFT_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,41.14185098286744,12.778854902860893,112.20000000000005,0,0,0.985,1.0,0.90625,0.9508196721311475,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,12.778854902860878,0
B5_NO_SHIELD,LIT101_DRIFT_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,41.14185098286744,12.778854902860893,112.20000000000005,0,0,0.9816666666666667,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,12.778854902860878,0
B5_NO_SHIELD,LIT101_REPLAY_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,6.399339215714404,47.521366670013926,155.70000000000005,0,0,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.52136667001391,0
B5_NO_SHIELD,LIT101_REPLAY_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,25.16828235429133,28.752423531437003,132.20000000000005,0,0,0.915,1.0,0.4791666666666667,0.647887323943662,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,28.75242353143699,0
B5_NO_SHIELD,LIT101_REPLAY_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,15.983480392860068,37.937225492868265,143.70000000000005,0,0,0.8800000000000001,1.0,0.25,0.4,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,37.93722549286825,0
B5_NO_SHIELD,LIT101_REPLAY_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,6.399339215714404,47.521366670013926,155.70000000000005,0,0,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.52136667001391,0
B5_NO_SHIELD,LIT101_REPLAY_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,28.76233529572095,25.158370590007383,127.70000000000003,0,0,0.93,1.0,0.5729166666666666,0.728476821192053,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,25.15837059000737,0
B5_NO_SHIELD,MV101_STUCK_OPEN_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.985,0.9306930693069307,0.9791666666666666,0.9543147208121827,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,MV101_STUCK_OPEN_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.9916666666666668,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_NO_SHIELD,MV101_STUCK_OPEN_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.985,0.9306930693069307,0.9791666666666666,0.9543147208121827,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,MV101_STUCK_OPEN_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.9933333333333334,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,MV101_STUCK_OPEN_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.9716666666666667,0.8703703703703703,0.9791666666666666,0.9215686274509804,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_NO_SHIELD,MV101_STUCK_OPEN_P102_UNAVAILABLE,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.825,0.9306930693069307,0.4895833333333333,0.6416382252559727,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,MV101_STUCK_OPEN_P102_UNAVAILABLE,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.8316666666666667,0.9791666666666666,0.4895833333333333,0.6527777777777778,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_NO_SHIELD,MV101_STUCK_OPEN_P102_UNAVAILABLE,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.825,0.9306930693069307,0.4895833333333333,0.6416382252559727,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,MV101_STUCK_OPEN_P102_UNAVAILABLE,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,48.637225492868254,5.283480392860078,221.5,0,0,0.8333333333333334,0.9791666666666666,0.4895833333333333,0.6527777777777778,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,5.2834803928600635,0
B5_NO_SHIELD,MV101_STUCK_OPEN_P102_UNAVAILABLE,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,49.03656470858266,4.884141177145672,221.0,0,0,0.8116666666666668,0.8703703703703703,0.4895833333333333,0.6266666666666666,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,4.884141177145658,0
B5_NO_SHIELD,P101_FORCED_OFF_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,6.349339215714403,47.57136667001393,155.20000000000005,0,0,0.9183333333333333,0.9433962264150944,0.5208333333333334,0.6711409395973155,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.571366670013916,0
B5_NO_SHIELD,P101_FORCED_OFF_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,6.748678431428806,47.172027454299524,154.70000000000005,0,0,0.9066666666666666,0.9183673469387755,0.46875,0.6206896551724138,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.17202745429951,0
B5_NO_SHIELD,P101_FORCED_OFF_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,6.349339215714403,47.57136667001393,155.20000000000005,0,0,0.9199999999999999,0.9,0.5625,0.6923076923076923,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.571366670013916,0
B5_NO_SHIELD,P101_FORCED_OFF_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,6.349339215714403,47.57136667001393,155.20000000000005,0,0,0.8483333333333334,0.8571428571428571,0.0625,0.11650485436893204,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.571366670013916,0
B5_NO_SHIELD,P101_FORCED_OFF_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,6.748678431428806,47.172027454299524,154.70000000000005,0,0,0.9233333333333332,0.9047619047619048,0.59375,0.7169811320754718,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.17202745429951,0
B5_NO_SHIELD,P102_FORCED_OFF_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,1.649339215714403,52.271366670013926,155.70000000000005,0,0,0.9949999999999999,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,52.27136667001391,0
B5_NO_SHIELD,P102_FORCED_OFF_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,2.0486784314288053,51.87202745429953,155.20000000000005,0,0,0.9933333333333334,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.87202745429951,0
B5_NO_SHIELD,P102_FORCED_OFF_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,1.649339215714403,52.271366670013926,155.70000000000005,0,0,0.9949999999999999,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,52.27136667001391,0
B5_NO_SHIELD,P102_FORCED_OFF_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,1.649339215714403,52.271366670013926,155.70000000000005,0,0,0.9949999999999999,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,52.27136667001391,0
B5_NO_SHIELD,P102_FORCED_OFF_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,2.0486784314288053,51.87202745429953,155.20000000000005,0,0,0.9933333333333334,1.0,0.96875,0.9841269841269841,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.87202745429951,0
B5_NO_TRUST,COMBINED_LIT101_REPLAY_MV101_OPEN,0,96,96,96,96,0,96,96,716.2834443527908,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.845,1.0,0.5208333333333334,0.684931506849315,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,COMBINED_LIT101_REPLAY_MV101_OPEN,1,96,96,96,96,0,96,96,716.2725948576916,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.8416666666666668,1.0,0.5208333333333334,0.684931506849315,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,COMBINED_LIT101_REPLAY_MV101_OPEN,2,96,96,96,96,0,96,96,716.2465723360065,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.865,1.0,0.578125,0.7326732673267327,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,COMBINED_LIT101_REPLAY_MV101_OPEN,3,96,96,96,96,0,96,96,716.2756630196607,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.8433333333333334,1.0,0.5104166666666666,0.6758620689655173,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,COMBINED_LIT101_REPLAY_MV101_OPEN,4,96,96,96,96,0,96,96,716.3192598997239,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.8516666666666666,1.0,0.5364583333333334,0.6983050847457627,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,DELAYED_DETECTION_5_STEPS,0,96,96,96,96,0,96,96,473.88913770907334,0.0,0,52.42533137572751,1.495374510000822,114.19999999999999,0,0,0.8616666666666667,1.0,0.5677083333333334,0.7242524916943521,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4953745100008078,0
B5_NO_TRUST,DELAYED_DETECTION_5_STEPS,1,96,96,96,96,0,96,96,473.5690248884773,0.0,0,52.324670591441915,1.5960352942864162,99.09999999999998,0,0,0.8666666666666668,1.0,0.5833333333333334,0.7368421052631579,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.596035294286402,0
B5_NO_TRUST,DELAYED_DETECTION_5_STEPS,2,96,96,96,96,0,96,96,473.56730067663,0.0,0,52.574670591441915,1.3460352942864162,105.59999999999998,0,0,0.8699999999999999,1.0,0.59375,0.7450980392156863,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.346035294286402,0
B5_NO_TRUST,DELAYED_DETECTION_5_STEPS,3,96,96,96,96,0,96,96,473.85111217992255,0.0,0,52.42533137572751,1.495374510000822,114.19999999999999,0,0,0.8633333333333333,1.0,0.5729166666666666,0.728476821192053,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4953745100008078,0
B5_NO_TRUST,DELAYED_DETECTION_5_STEPS,4,96,96,96,96,0,96,96,473.5314651484566,0.0,0,52.47467059144192,1.4460352942864105,102.99999999999997,0,0,0.8783333333333333,1.0,0.6197916666666666,0.7652733118971061,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4460352942863963,0
B5_NO_TRUST,LIT101_DRIFT_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.2834443527908,0.0,0,18.330837255717675,35.589868630010656,138.50000000000003,0,0,0.9816666666666667,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,35.58986863001064,0
B5_NO_TRUST,LIT101_DRIFT_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.2725948576916,0.0,0,17.03281960857447,36.88788627715386,139.8,0,0,0.9766666666666666,1.0,0.8854166666666666,0.9392265193370166,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,36.88788627715385,0
B5_NO_TRUST,LIT101_DRIFT_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2465723360065,0.0,0,18.330837255717675,35.589868630010656,138.50000000000003,0,0,0.9833333333333332,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,35.58986863001064,0
B5_NO_TRUST,LIT101_DRIFT_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.2756630196607,0.0,0,18.73017647143208,35.19052941429625,137.20000000000002,0,0,0.985,1.0,0.90625,0.9508196721311475,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,35.190529414296236,0
B5_NO_TRUST,LIT101_DRIFT_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3192598997239,0.0,0,18.73017647143208,35.19052941429625,137.20000000000005,0,0,0.9833333333333332,1.0,0.8958333333333334,0.945054945054945,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,35.190529414296236,0
B5_NO_TRUST,LIT101_REPLAY_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.2834443527908,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8383333333333333,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,LIT101_REPLAY_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.2725948576916,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8366666666666667,1.0,0.010416666666666666,0.020618556701030924,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,LIT101_REPLAY_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2465723360065,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.85,1.0,0.0625,0.11764705882352941,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,LIT101_REPLAY_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.2756630196607,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8400000000000001,,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,LIT101_REPLAY_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3192598997239,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8433333333333334,1.0,0.020833333333333332,0.04081632653061225,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,MV101_STUCK_OPEN_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.2834443527908,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.99,0.9690721649484536,0.9791666666666666,0.9740932642487047,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.2725948576916,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.985,0.9591836734693877,0.9791666666666666,0.9690721649484536,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2465723360065,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.9833333333333332,0.9215686274509803,0.9791666666666666,0.9494949494949494,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.2756630196607,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.9866666666666667,0.94,0.9791666666666666,0.9591836734693877,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3192598997239,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.9666666666666668,0.8392857142857143,0.9791666666666666,0.9038461538461539,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_P102_UNAVAILABLE,0,96,96,96,96,0,96,96,716.2834443527908,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.8300000000000001,0.9690721649484536,0.4895833333333333,0.6505190311418685,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_P102_UNAVAILABLE,1,96,96,96,96,0,96,96,716.2725948576916,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.825,0.9591836734693877,0.4895833333333333,0.6482758620689655,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_P102_UNAVAILABLE,2,96,96,96,96,0,96,96,716.2465723360065,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.8233333333333333,0.9215686274509803,0.4895833333333333,0.6394557823129251,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_P102_UNAVAILABLE,3,96,96,96,96,0,96,96,716.2756630196607,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.8266666666666665,0.94,0.4895833333333333,0.6438356164383562,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,MV101_STUCK_OPEN_P102_UNAVAILABLE,4,96,96,96,96,0,96,96,716.3192598997239,0.0,0,46.73656470858266,7.184141177145669,160.09999999999997,0,0,0.8066666666666666,0.8392857142857143,0.4895833333333333,0.6184210526315789,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,7.184141177145655,0
B5_NO_TRUST,P101_FORCED_OFF_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.2834443527908,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8333333333333334,0.0,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,P101_FORCED_OFF_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.2725948576916,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8283333333333334,0.0,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,P101_FORCED_OFF_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2465723360065,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8300000000000001,0.0,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,P101_FORCED_OFF_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.2756630196607,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8383333333333333,0.0,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,P101_FORCED_OFF_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3192598997239,0.0,0,6.848678431428807,47.07202745429952,155.40000000000003,0,0,0.8266666666666668,0.0,0.0,,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,47.07202745429951,0
B5_NO_TRUST,P102_FORCED_OFF_HIGH_LEVEL,0,96,96,96,96,0,96,96,716.2834443527908,0.0,0,2.0986784314288056,51.82202745429952,155.40000000000003,0,0,0.9949999999999999,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.82202745429951,0
B5_NO_TRUST,P102_FORCED_OFF_HIGH_LEVEL,1,96,96,96,96,0,96,96,716.2725948576916,0.0,0,2.0986784314288056,51.82202745429952,155.40000000000003,0,0,0.9916666666666666,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.82202745429951,0
B5_NO_TRUST,P102_FORCED_OFF_HIGH_LEVEL,2,96,96,96,96,0,96,96,716.2465723360065,0.0,0,2.0986784314288056,51.82202745429952,155.40000000000003,0,0,0.9966666666666667,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.82202745429951,0
B5_NO_TRUST,P102_FORCED_OFF_HIGH_LEVEL,3,96,96,96,96,0,96,96,716.2756630196607,0.0,0,2.0986784314288056,51.82202745429952,155.40000000000003,0,0,0.9966666666666667,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.82202745429951,0
B5_NO_TRUST,P102_FORCED_OFF_HIGH_LEVEL,4,96,96,96,96,0,96,96,716.3192598997239,0.0,0,2.0986784314288056,51.82202745429952,155.40000000000003,0,0,0.9966666666666667,1.0,0.9791666666666666,0.9894736842105264,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,51.82202745429951,0
B5_NO_WORLD_MODEL,COMBINED_LIT101_REPLAY_MV101_OPEN,0,96,96,96,96,0,96,96,716.3334443527908,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9949999999999999,1.0,0.984375,0.9921259842519685,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,COMBINED_LIT101_REPLAY_MV101_OPEN,1,96,96,96,96,0,96,96,716.3225948576917,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9949999999999999,1.0,0.984375,0.9921259842519685,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,COMBINED_LIT101_REPLAY_MV101_OPEN,2,96,96,96,96,0,96,96,716.2965723360065,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9949999999999999,1.0,0.984375,0.9921259842519685,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,COMBINED_LIT101_REPLAY_MV101_OPEN,3,96,96,96,96,0,96,96,716.3256630196607,0.0,0,53.92070588572833,0.0,77.0,0,1,0.9949999999999999,1.0,0.984375,0.9921259842519685,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
B5_NO_WORLD_MODEL,COMBINED_LIT101_REPLAY_MV101_OPEN,4,96,96,96,96,0,96,96,716.3692598997239,0.0,0,53.92070588572833,0.0,76.89999999999999,0,1,0.9949999999999999,1.0,0.984375,0.9921259842519685,1.904245106034739,4.258021502914971,real_calibrated_simulation_stress,1.4210854715202004e-14,0
